sale_year,zone,cats_allowed,dogs_allowed,coop_condo,garage_exists,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms,dining_room_type,fuel_type,kitchen_type,community_district_num,approx_year_built,sq_footage,walk_score,maintenance_cost,parking_charges,sale_price
2016.0,4.0,0.0,0.0,1.0,0.0,1.0,10.32,1.0,0.0,3.0,3.0,3.0,4.0,26.0,1955.0,770.0,85.0,666.0,125.0,117000.0
2016.22,4.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,4.0,3.0,1.0,2.0,28.0,1950.0,800.0,90.0,739.0,154.0,195187.76
2016.04,6.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,2.16,4.0,28.0,1952.0,600.0,90.0,630.0,0.0,150310.0
2016.0,5.0,1.0,1.0,2.0,0.0,1.0,8.0,1.0,0.0,3.0,3.22,3.0,4.0,30.0,2015.0,530.0,96.0,305.22,0.0,605000.0
2016.28,5.0,0.0,0.0,2.0,0.0,2.0,6.8,1.0,0.0,5.0,4.58,3.0,5.0,30.0,2010.0,829.46,97.0,424.72,0.0,525662.0
2016.26,3.0,0.0,0.0,1.0,0.0,2.0,7.3,1.0,0.0,4.0,3.0,2.64,2.0,28.0,1940.0,900.0,90.0,814.34,837.0,327719.8
2016.12,9.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,3.0,3.0,1.0,2.0,24.0,1964.0,800.0,85.0,685.0,0.0,165500.0
2016.04,2.0,1.0,0.0,1.0,0.0,2.0,5.66,1.0,0.0,5.0,3.0,3.0,2.0,25.0,1960.0,953.14,80.0,975.0,0.0,258990.0
2016.04,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,4.0,3.0,3.0,4.0,25.0,2004.0,937.38,99.0,597.5,0.0,520077.76
2016.06,2.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,0.0,5.0,3.0,3.0,5.0,25.0,1988.0,915.0,94.0,638.62,15.0,494972.0
2016.36,9.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,5.0,4.8,1.0,4.0,24.0,1916.0,850.0,97.0,528.0,0.0,275140.0
2016.02,8.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,4.0,3.36,3.0,2.0,27.0,1966.0,750.0,76.0,410.36,0.0,411467.04
2016.0,4.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,4.0,3.0,3.0,4.0,29.0,1963.0,850.0,93.0,661.0,0.0,120000.0
2016.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,4.0,3.0,4.0,26.0,1950.0,886.36,86.0,653.0,0.0,276457.76
2016.0,2.0,0.0,0.0,2.0,0.0,1.0,8.36,1.0,0.0,3.0,3.0,3.0,2.0,25.0,2011.0,958.72,95.0,651.8,0.0,720000.0
2016.6,2.0,0.0,0.0,2.0,0.0,1.0,4.78,1.0,0.0,4.0,3.0,3.0,4.0,25.0,2012.0,1319.5,60.0,791.3,0.0,576051.52
2016.04,4.0,0.0,0.0,1.0,0.0,0.0,7.36,1.0,0.0,2.0,3.0,1.0,2.0,28.0,1959.0,595.08,86.0,546.0,0.0,133930.0
2016.06,2.0,1.0,0.0,1.0,0.0,1.0,3.48,1.0,0.0,3.0,3.56,3.0,4.0,25.0,1928.0,675.0,59.0,666.0,0.0,199130.0
2016.08,8.0,1.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,6.0,5.0,1.0,4.0,27.0,1966.0,1298.0,77.0,1127.0,30.0,488680.0
2016.08,5.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,4.0,4.0,1.0,2.0,30.0,1930.0,601.16,95.0,575.0,0.0,206570.0
2016.02,4.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,4.58,3.0,2.0,28.0,1948.0,984.14,83.0,1312.0,0.0,257362.0
2016.26,6.0,1.0,1.0,2.0,1.0,2.0,6.78,2.0,0.0,5.0,3.0,3.0,4.0,28.0,2008.0,1250.0,89.0,811.5,0.0,567930.0
2016.0,6.0,0.0,0.0,1.0,0.0,1.0,14.0,1.0,0.0,3.0,3.1,1.0,4.0,28.0,1952.0,685.54,90.0,708.74,0.0,142610.0
2016.0,8.0,1.0,0.0,1.0,0.0,1.0,4.62,1.0,0.0,4.0,5.0,1.0,4.0,27.0,1960.0,644.14,78.0,520.0,0.0,150000.0
2016.26,6.0,1.0,1.0,1.0,1.0,3.0,15.0,2.0,0.0,6.0,3.0,3.0,2.0,28.0,1967.0,1450.0,55.0,1700.0,0.0,689839.98
2016.82,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,6.0,4.5,3.0,4.0,25.0,1985.0,2200.0,51.0,751.62,0.0,654899.98
2016.3,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,4.0,25.0,1962.0,735.0,96.0,480.0,0.0,170959.22
2016.06,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,3.0,3.0,4.0,26.0,1955.0,981.76,77.0,1100.0,0.0,261556.0
2016.04,6.0,1.0,1.0,1.0,1.0,2.0,15.0,1.0,0.0,4.0,3.0,3.0,4.0,28.0,1962.0,975.0,93.0,850.0,150.0,367831.04
2016.62,2.0,1.0,1.0,2.0,0.0,1.0,14.0,1.0,0.0,2.0,3.0,3.0,2.0,25.0,2017.0,712.0,92.0,369.62,0.0,557933.92
2016.0,6.0,0.0,0.0,1.0,1.0,3.0,33.0,2.0,0.0,6.0,4.78,1.0,4.0,28.0,1965.0,1588.2,99.0,2757.0,150.0,950000.0
2016.0,7.0,1.0,1.0,1.0,0.0,1.0,2.06,1.0,0.0,3.0,3.0,3.0,2.0,26.0,1950.0,729.0,79.0,616.0,0.0,210000.0
2016.42,9.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,1.0,6.0,4.0,3.0,4.0,24.0,1964.0,1200.0,88.0,849.0,0.0,298171.0
2016.14,2.0,0.0,0.0,1.0,0.0,2.0,6.2,2.0,0.0,7.0,5.0,1.0,4.0,25.0,1962.0,1093.18,97.0,685.0,0.0,347563.0
2016.1,8.0,1.0,1.0,1.0,0.0,1.0,5.9,1.0,0.0,4.0,5.0,3.0,4.0,27.0,1950.0,800.0,91.0,750.0,0.0,182986.0
2016.12,9.0,0.0,0.0,1.0,0.0,1.0,5.46,1.0,0.0,4.0,4.28,2.12,2.0,24.0,1950.0,651.8,88.0,646.0,0.0,147070.0
2016.0,9.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,3.0,5.0,1.0,4.0,24.0,1959.0,770.7,96.0,596.0,0.0,220000.0
2016.06,2.0,0.0,0.0,2.0,1.0,1.0,3.46,1.0,0.0,4.0,3.0,3.0,5.0,25.0,1983.0,692.96,82.0,337.72,0.0,441735.76
2016.92,2.0,1.0,1.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,3.0,1.0,25.0,2007.0,2454.0,93.0,1205.6,0.0,672667.74
2016.04,2.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,25.0,2011.0,957.0,72.0,859.16,0.0,554987.52
2016.92,8.0,1.0,1.0,2.0,0.0,6.0,3.0,3.0,0.0,14.0,5.0,3.0,4.0,27.0,1979.0,2871.0,55.0,1850.88,0.0,706879.9
2017.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,3.0,1.0,2.0,25.0,1960.0,730.0,90.0,639.0,0.0,164900.0
2016.0,8.0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,3.0,3.44,3.0,4.0,28.0,1956.0,681.06,92.0,784.0,0.0,137660.0
2016.12,9.0,0.0,0.0,1.0,0.0,1.0,6.06,1.0,0.0,3.0,5.0,3.0,4.0,28.0,1960.0,672.54,85.0,684.16,0.0,139770.0
2016.0,2.0,0.0,0.0,2.0,1.0,1.0,21.0,1.0,0.0,4.0,3.0,1.0,4.0,25.0,1982.0,941.14,82.0,859.96,0.0,468000.0
2016.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,3.0,5.0,1.0,2.0,26.0,1961.0,750.0,79.0,707.0,0.0,200000.0
2016.0,2.0,1.0,1.0,2.0,0.0,1.0,4.22,1.0,0.0,4.0,4.0,3.0,4.0,25.0,1985.0,750.0,53.0,343.6,0.0,469000.0
2016.32,6.0,0.0,0.0,1.0,0.0,1.0,6.06,1.0,0.0,3.0,5.0,3.0,4.0,28.0,1940.0,817.38,93.0,613.0,0.0,243177.6
2016.22,9.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,3.0,4.24,3.0,4.0,30.0,1937.0,600.0,95.0,783.0,0.0,181600.0
2016.06,3.0,0.0,0.0,1.0,0.0,1.0,2.38,1.0,0.0,3.0,5.0,1.0,2.0,25.0,1950.0,673.7,88.0,652.0,0.0,161532.0
2016.04,2.0,0.0,0.0,2.0,1.0,2.0,7.58,2.0,0.0,5.0,5.0,3.0,5.0,25.0,1982.0,1134.0,82.0,833.78,0.0,593670.0
2016.06,3.0,0.0,0.0,1.0,0.0,2.0,2.06,1.0,0.0,4.0,3.0,1.0,2.0,28.0,1950.0,993.82,88.0,1312.0,75.0,246467.76
2016.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,3.78,3.0,2.0,26.0,1950.0,956.44,60.0,844.0,0.0,321433.76
2016.16,3.0,1.0,1.0,1.0,0.0,2.0,2.72,1.0,0.0,5.0,3.2,2.4,2.0,25.0,1950.0,750.0,89.0,778.0,0.0,190608.4
2016.5,6.0,0.0,0.0,1.0,0.0,2.0,7.56,1.0,0.0,6.0,5.0,3.0,4.0,28.0,1960.0,1300.0,96.0,1000.0,0.0,409415.52
2016.06,3.0,0.0,0.0,1.0,0.0,1.0,3.02,1.0,0.0,3.0,5.0,1.0,5.0,25.0,1948.0,648.54,88.0,570.0,0.0,158436.0
2016.16,6.0,0.0,0.0,1.0,0.0,2.0,15.0,2.0,0.0,4.0,5.0,3.0,4.0,28.0,1965.0,1300.0,55.0,1708.0,0.0,583700.0
2016.56,2.0,0.0,0.0,2.0,0.0,2.0,4.58,1.0,0.0,4.0,3.0,3.0,5.0,25.0,2002.0,1260.0,55.0,733.26,0.0,557993.76
2016.14,9.0,0.0,0.0,1.0,1.0,0.0,6.2,1.0,0.0,2.0,3.0,1.0,2.0,24.0,1959.0,496.38,96.0,415.0,0.0,169200.0
2016.36,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,25.0,1955.0,428.9,88.0,545.0,0.0,165450.0
2016.16,5.0,0.0,0.0,1.0,0.0,1.0,4.18,1.0,0.0,3.0,3.0,3.0,4.0,30.0,1923.0,600.0,96.0,806.0,0.0,210290.0
2016.14,8.0,1.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,4.0,4.0,1.0,4.0,11.0,1928.0,1000.0,87.0,797.0,0.0,274490.0
2016.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,3.0,4.0,26.0,1983.0,692.56,75.0,295.28,0.0,408000.0
2016.14,7.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,4.24,3.0,5.0,13.0,1950.0,1007.68,72.0,776.0,0.0,304197.76
2016.86,2.0,0.0,0.0,2.0,1.0,5.0,2.0,3.0,0.0,11.0,5.0,3.0,4.0,25.0,1987.0,2200.0,58.0,538.54,0.0,653839.98
2016.0,6.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.92,2.0,24.0,1978.0,657.0,84.0,392.34,0.0,298000.0
2016.0,6.0,0.0,0.0,2.0,0.0,1.0,4.5,1.0,0.0,4.0,4.0,3.0,2.0,24.0,2007.0,660.04,77.0,229.88,0.0,380000.0
2016.14,9.0,1.0,1.0,1.0,0.0,2.0,7.0,1.0,0.0,5.0,4.0,3.0,4.0,24.0,1964.0,900.0,96.0,655.0,170.0,335313.28
2016.24,2.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,4.0,5.0,3.0,5.0,25.0,1960.0,800.0,95.0,735.36,0.0,206234.72
2017.0,6.0,1.0,1.0,1.0,1.0,2.0,14.0,1.0,0.0,4.0,3.0,3.0,2.0,28.0,1964.0,1319.08,55.0,1370.0,0.0,360000.0
2016.06,8.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,3.0,2.0,27.0,1950.0,1094.56,78.0,720.0,0.0,281053.0
2016.48,9.0,0.0,0.0,2.0,1.0,2.0,6.76,1.0,1.0,5.0,4.46,3.0,5.0,24.0,2011.0,822.0,96.0,391.66,395.0,455062.0
2016.14,2.0,1.0,0.0,1.0,0.0,1.0,8.86,1.0,0.0,3.0,3.0,1.0,5.0,25.0,1953.0,882.0,49.0,866.0,60.0,306930.0
2016.1,9.0,0.0,0.0,1.0,0.0,0.0,5.76,1.0,0.0,3.0,3.0,5.0,5.0,24.0,1950.0,500.0,98.0,480.0,0.0,173128.0
2016.32,9.0,0.0,0.0,2.0,1.0,2.0,5.08,2.0,0.0,6.0,5.0,3.0,4.0,24.0,2016.0,892.0,84.0,541.44,0.0,551006.0
2016.3,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,3.0,3.0,2.0,25.0,1920.0,820.0,59.0,753.48,0.0,239278.4
2016.02,5.0,0.0,0.0,2.0,0.0,1.0,5.06,1.0,0.0,4.0,3.0,1.0,2.0,30.0,1940.0,766.72,98.0,499.0,0.0,451564.48
2016.06,6.0,1.0,0.0,1.0,0.0,0.0,13.94,1.0,0.0,3.0,3.0,3.0,5.0,28.0,1964.0,631.52,97.0,683.0,0.0,147960.0
2016.04,1.0,0.0,0.0,1.0,0.0,1.0,16.0,1.0,0.0,4.0,3.0,3.0,2.0,26.0,1962.0,852.0,64.0,1054.0,0.0,240290.0
2016.02,6.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,4.0,3.0,3.0,5.0,29.0,1950.0,900.0,92.0,690.0,0.0,271328.76
2017.0,9.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,1.0,4.0,4.0,4.0,4.0,30.0,1958.0,975.26,96.0,659.0,0.0,310000.0
2016.0,9.0,0.0,0.0,2.0,0.0,3.0,9.0,2.0,0.0,7.0,3.0,3.0,2.0,24.0,2008.0,991.0,87.0,715.4,0.0,500000.0
2016.0,9.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,4.0,4.0,3.0,5.0,19.0,1950.0,1000.0,98.0,767.84,0.0,295000.0
2016.0,8.0,0.0,0.0,1.0,0.0,2.0,5.76,1.0,2.0,4.0,3.0,1.0,4.0,28.0,1932.0,1006.76,91.0,852.36,0.0,272571.0
2016.36,8.0,0.0,0.0,1.0,0.0,0.0,8.68,1.0,0.0,2.0,3.22,1.0,4.0,27.0,1960.0,456.18,77.0,516.0,50.0,114580.0
2016.46,2.0,0.0,0.0,1.0,0.0,1.0,21.0,1.0,0.0,1.0,4.36,3.0,4.0,25.0,1962.0,1160.0,40.0,1351.0,133.0,382981.0
2016.3,6.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,4.0,5.0,3.0,4.0,28.0,1932.0,1188.3,96.0,996.0,75.0,394490.0
2016.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,3.0,3.0,5.0,26.0,1948.0,800.0,86.0,630.0,0.0,240000.0
2016.0,8.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,3.0,2.0,27.0,1960.0,709.34,77.0,713.0,0.0,132000.0
2017.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,4.0,3.0,1.0,2.0,26.0,1964.0,1145.0,80.0,986.0,0.0,250000.0
2016.0,7.0,0.0,0.0,1.0,0.0,1.0,2.74,1.0,0.0,4.0,3.0,3.0,4.0,29.0,1950.0,726.4,82.0,617.52,0.0,103500.0
2016.12,5.0,0.0,0.0,2.0,0.0,1.0,8.0,1.0,0.0,3.0,4.0,3.0,1.0,30.0,2016.0,755.0,98.0,363.3,0.0,609867.04
2016.16,9.0,1.0,1.0,1.0,0.0,3.0,6.0,2.0,0.0,5.0,5.0,4.0,4.0,30.0,1940.0,1518.0,97.0,1788.0,0.0,681339.96
2016.34,1.0,1.0,1.0,2.0,0.0,2.0,7.66,2.0,0.0,5.0,3.0,3.0,2.0,26.0,2012.0,1425.38,93.0,736.62,0.0,698600.0
2016.28,9.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,5.0,3.0,2.0,24.0,1919.0,800.0,99.0,504.0,0.0,238722.4
2016.16,9.0,0.0,0.0,1.0,0.0,2.0,5.98,1.0,0.0,4.0,4.42,1.0,2.0,11.0,1952.0,925.16,94.0,642.0,0.0,298770.0
2016.0,8.0,1.0,0.0,1.0,0.0,1.0,5.7,1.0,0.0,3.0,3.0,1.0,2.0,28.0,1940.0,533.4,90.0,322.0,0.0,143000.0
2016.02,9.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,4.0,4.24,1.0,2.0,30.0,1928.0,944.7,99.0,912.0,0.0,448460.0
2016.06,9.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,3.0,4.0,3.0,4.0,24.0,1962.0,663.0,96.0,393.84,0.0,351682.0
2016.0,6.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,3.0,3.0,3.0,4.0,28.0,1962.0,750.0,93.0,648.0,150.0,202280.0
2016.32,8.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,2.0,4.0,4.0,5.0,28.0,1922.0,917.6,91.0,674.0,0.0,274211.0
2016.38,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.8,1.0,4.0,28.0,1952.0,485.52,75.0,393.0,0.0,150340.0
2016.04,3.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,4.0,3.0,2.24,4.0,25.0,1963.0,800.0,82.0,914.0,26.0,214018.32
2016.02,6.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0,0.0,5.0,3.0,1.0,2.0,28.0,1960.0,980.52,92.0,938.0,160.0,393535.52
2016.06,9.0,0.0,0.0,1.0,0.0,0.0,6.24,1.0,0.0,2.0,3.28,1.0,2.0,24.0,1945.0,524.04,99.0,299.0,0.0,169148.0
2016.02,9.0,0.0,1.0,2.0,0.0,1.0,5.18,1.0,1.0,4.0,3.0,3.0,5.0,24.0,2009.0,592.0,96.0,237.3,0.0,326837.0
2016.04,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,4.44,1.0,2.0,26.0,1950.0,927.26,65.0,965.0,0.0,312310.0
2016.0,4.0,0.0,0.0,1.0,0.0,2.0,6.88,1.0,0.0,6.0,3.0,3.0,4.0,28.0,1954.0,787.4,79.0,779.0,0.0,130000.0
2016.1,6.0,1.0,1.0,1.0,0.0,2.0,15.0,1.0,0.0,4.0,3.0,3.0,2.0,28.0,1964.0,990.42,55.0,1034.0,0.0,360113.28
2016.22,9.0,1.0,1.0,1.0,0.0,2.0,6.0,2.0,0.0,4.0,4.0,4.0,4.0,30.0,1940.0,1217.0,97.0,801.0,0.0,359628.0
2016.04,2.0,0.0,0.0,2.0,1.0,2.0,7.58,2.0,0.0,5.0,5.0,3.0,5.0,25.0,1982.0,1134.0,82.0,833.78,0.0,593670.0
2016.06,2.0,1.0,0.0,1.0,0.0,2.0,8.86,1.0,0.0,4.0,3.0,1.0,2.0,25.0,1958.0,1000.0,37.0,1138.0,60.0,346107.76
2016.08,6.0,1.0,1.0,2.0,1.0,1.0,27.0,1.0,1.0,4.0,5.0,3.0,2.0,28.0,1992.0,914.0,94.0,819.96,0.0,452580.0
2016.04,6.0,0.0,0.0,1.0,1.0,2.0,33.0,2.0,0.0,5.0,5.0,1.0,4.0,28.0,1965.0,1352.48,99.0,1493.0,185.0,669479.94
2016.06,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,5.0,3.0,4.0,28.0,1950.0,951.1,88.0,995.0,75.0,270418.0
2016.08,2.0,1.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,3.0,3.0,3.0,2.0,25.0,1955.0,850.0,52.0,858.0,60.0,240880.0
2016.06,9.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,3.0,3.0,1.0,4.0,29.0,1962.0,750.0,98.0,790.0,0.0,174910.0
2016.08,6.0,0.0,0.0,1.0,1.0,2.0,30.0,1.0,0.0,4.0,4.34,1.0,5.0,28.0,1965.0,1031.38,92.0,1165.0,0.0,399551.04
2016.0,8.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,27.0,1950.0,590.0,68.0,663.0,0.0,146350.0
2017.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,6.0,5.0,3.0,4.0,25.0,1958.0,2200.0,45.0,1700.0,100.0,700000.0
2016.02,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,1.0,2.0,25.0,1950.0,917.94,76.0,975.0,0.0,260244.0
2016.04,6.0,0.0,0.0,1.0,0.0,2.0,33.0,2.0,0.0,5.0,5.0,3.0,4.0,28.0,1965.0,1359.52,99.0,1547.0,185.0,682969.94
2016.02,6.0,0.0,0.0,1.0,0.0,2.0,5.96,1.0,0.0,5.0,3.0,3.0,4.0,28.0,1939.0,946.58,93.0,916.0,0.0,324006.52
2016.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,1.0,2.0,26.0,1947.0,731.98,84.0,630.0,0.0,179843.22
2016.46,6.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,2.0,3.84,3.0,5.0,28.0,1952.0,499.44,89.0,393.22,0.0,265706.0
2016.06,2.0,1.0,1.0,1.0,0.0,1.0,17.0,1.0,0.0,3.0,3.0,3.0,2.0,26.0,1970.0,878.28,71.0,1066.0,0.0,350630.0
2017.0,4.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,4.0,4.0,1.96,2.0,29.0,1958.0,700.0,89.0,755.0,106.0,131000.0
2016.24,2.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,5.0,3.0,4.0,25.0,2015.0,680.0,99.0,311.0,0.0,490685.28
2016.06,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,8.0,5.0,3.0,4.0,26.0,1984.0,1761.28,49.0,684.76,0.0,632559.98
2016.18,2.0,0.0,0.0,1.0,1.0,1.0,17.0,1.0,0.0,4.0,3.0,1.0,2.0,25.0,1970.0,854.76,76.0,998.0,149.0,267043.28
2016.36,9.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,5.0,4.8,1.0,4.0,24.0,1916.0,850.0,97.0,528.0,0.0,275140.0
2016.42,9.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,3.0,5.0,3.0,4.0,30.0,1916.0,800.0,98.0,467.0,0.0,233498.4
2016.08,6.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,5.0,4.0,3.0,2.0,24.0,1985.0,1300.0,84.0,686.6,0.0,505100.0
2016.86,2.0,1.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,6.0,5.0,3.0,2.0,25.0,2000.0,2274.0,33.0,741.16,0.0,648440.0
2016.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,4.0,25.0,1950.0,700.0,79.0,735.0,0.0,132000.0
2016.02,6.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,4.0,3.0,1.0,2.0,28.0,1941.0,928.0,94.0,1042.0,0.0,312817.76
2016.0,8.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,4.0,3.68,3.0,2.0,27.0,1965.0,726.94,77.0,670.0,0.0,110980.0
2016.12,6.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,5.0,4.0,4.0,4.0,28.0,1940.0,1231.0,98.0,1339.0,0.0,443662.0
2016.04,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,3.0,1.0,4.0,26.0,1953.0,1028.66,76.0,1022.0,0.0,263159.76
2016.12,2.0,0.0,0.0,1.0,0.0,1.0,8.02,1.0,0.0,3.0,3.0,1.0,2.0,25.0,1953.0,902.66,45.0,895.0,60.0,315810.0
2016.02,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,3.0,3.0,4.0,25.0,1950.0,978.04,70.0,1016.0,20.0,282510.0
2016.0,6.0,1.0,0.0,1.0,0.0,1.0,21.3,1.0,0.0,3.0,3.0,3.0,5.0,28.0,1964.0,857.2,97.0,874.0,0.0,285000.0
2016.02,2.0,0.0,0.0,2.0,0.0,2.0,10.72,2.0,0.0,5.0,3.0,3.0,5.0,25.0,1999.0,896.0,97.0,671.6,0.0,552640.0
2016.36,6.0,0.0,0.0,2.0,1.0,1.0,6.0,1.0,0.0,3.0,5.0,1.0,5.0,28.0,1963.0,579.24,90.0,451.54,225.0,249944.0
2016.24,2.0,1.0,1.0,2.0,1.0,2.0,12.24,2.0,0.0,6.0,5.0,3.0,2.0,25.0,1987.0,1190.18,53.0,874.12,0.0,578830.0
2016.18,9.0,0.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,6.0,5.0,3.0,4.0,24.0,1961.0,1200.0,88.0,1065.0,0.0,333118.0
2016.06,2.0,0.0,0.0,2.0,1.0,2.0,8.0,2.0,0.0,6.0,3.32,3.0,4.0,25.0,1986.0,1020.36,98.0,639.96,0.0,573210.0
2016.0,5.0,1.0,1.0,2.0,0.0,1.0,8.76,1.0,0.0,3.0,3.0,3.3,5.0,30.0,2007.0,752.0,90.0,353.16,0.0,875000.0
2016.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,3.2,1.0,2.0,26.0,1950.0,717.64,68.0,664.0,0.0,189000.0
2016.22,4.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,4.0,3.0,1.0,2.0,28.0,1950.0,800.0,90.0,739.0,154.0,195187.76
2016.16,2.0,0.0,0.0,1.0,0.0,1.0,4.52,1.0,0.0,3.0,3.0,3.0,2.0,25.0,1960.0,691.08,86.0,638.0,0.0,169606.0
2016.06,2.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,4.0,3.72,1.0,2.0,25.0,1960.0,750.0,69.0,1100.0,26.0,218933.52
2016.1,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,3.0,5.0,26.0,1950.0,633.54,76.0,463.0,0.0,153741.22
2016.0,9.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,0.0,6.0,3.0,1.0,2.0,24.0,1961.0,1200.0,88.0,813.0,0.0,260000.0
2016.08,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,28.0,1959.0,775.0,93.0,615.0,0.0,214400.0
2016.0,6.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,5.0,3.0,3.0,4.0,28.0,1956.0,1042.22,96.0,1042.0,0.0,360634.32
2016.14,9.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,4.0,3.0,2.82,2.0,30.0,1955.0,650.0,98.0,596.0,65.0,136240.0
2016.1,7.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,4.46,1.0,4.0,29.0,1960.0,666.92,66.0,681.0,0.0,151050.0
